p_val,avg_log2FC,pct.1,pct.2,p_val_adj,gene
2.9389842307903634e-56,0.3047847613637469,0.256,0.191,7.66751595970898e-52,PNKD
4.0042010964738235e-56,-0.4079431047539992,0.182,0.242,1.0446560240590558e-51,SLC17A2
4.549147664564518e-56,0.3517763049124152,0.227,0.167,1.1868271342082371e-51,KCNK5
5.56995537290579e-56,0.18117026143020842,0.693,0.633,1.4531456572373915e-51,NFIB
7.504037211214256e-56,0.16981466397813066,0.756,0.703,1.9577282680336872e-51,ABAT
7.70767923416819e-56,0.23916091081115243,0.435,0.352,2.010856435402139e-51,HSD11B1
8.932811517500797e-56,0.28862039650674054,0.306,0.236,2.330481196800783e-51,EMP2
1.4256975183924504e-55,0.17516251993590193,0.699,0.623,3.719502255734064e-51,THSD4
2.3465815324535045e-55,0.1942830821492708,0.667,0.596,6.121996560017948e-51,BAAT
2.6499407023065123e-55,0.2752038633008045,0.262,0.196,6.913430298247461e-51,CEP85L
2.659651636314265e-55,0.27506316873395154,0.334,0.263,6.938765153980286e-51,TGFBR3
2.7518248378190342e-55,0.20518190424928895,0.562,0.478,7.179235819386079e-51,ACADSB
3.829476142604883e-55,0.3079336079514904,0.381,0.312,9.990720308441879e-51,PTPN11
1.2547509233644685e-54,0.26747665166628254,0.233,0.17,3.273519683965562e-50,MCEE
2.3392575378163945e-54,-0.2049601098427789,0.597,0.648,6.102888990409192e-50,AC008014.1
3.283092859830049e-54,-0.08139753711084596,0.947,0.963,8.565260962010615e-50,CFH
3.330435469290664e-54,-0.3930822130787448,0.116,0.169,8.688773095832412e-50,CDHR5
5.0062843152789534e-54,-0.28419161896611933,0.256,0.321,1.3060895150131261e-49,SAT2
6.649055383841906e-54,0.2789549055916303,0.218,0.158,1.734672059090515e-49,LRRC37A3
9.516405380763303e-54,0.22745211908399265,0.577,0.513,2.4827349997873383e-49,APBB1IP
1.2689201515417396e-53,0.24465038554049406,0.504,0.426,3.3104857833572442e-49,ARHGAP29
1.3729499219175305e-53,0.1628734238333316,0.696,0.633,3.581889051290645e-49,EHHADH
2.0821373412816205e-53,-0.3098009308740204,0.202,0.265,5.43208810966962e-49,STK40
2.115867496841098e-53,0.37040908196967903,0.163,0.112,5.52008671250874e-49,AC021074.3
2.415211310827556e-53,-0.15177521792370047,0.606,0.652,6.301044788818011e-49,EIF4G3
2.6650402900885415e-53,-0.23438320737107926,0.384,0.451,6.952823612811996e-49,MBP
3.0019313477480753e-53,-0.47273915386142207,0.204,0.257,7.831738693139954e-49,CTH
3.719978647429948e-53,0.21929019568727487,0.481,0.4,9.705052293279991e-49,ATF7IP
3.852987329546727e-53,0.23648511026319263,0.378,0.305,1.0052058644054456e-48,GALK2
4.773261414779768e-53,0.3707757010243129,0.137,0.09,1.2452961705018936e-48,CES4A
5.178219928609613e-53,0.22106994006694017,0.504,0.425,1.3509457971749619e-48,ADCY1
8.84550555237064e-53,0.28785974570376727,0.183,0.129,2.307703943557976e-48,NHLRC3
1.2433373238641555e-52,0.3683721148888912,0.291,0.228,3.243742744229195e-48,DNAH5
1.3815058598090537e-52,-0.12280095591816087,0.858,0.887,3.60421063765584e-48,ACSL1
1.4663430408988212e-52,-0.10899809154035489,0.815,0.836,3.8255423594009346e-48,ARHGEF10L
1.4796397099910914e-52,-0.2257161087437456,0.449,0.513,3.8602320393957585e-48,IGFBP4
2.052427331408172e-52,0.2571149654540723,0.4,0.328,5.35457766491078e-48,MDM2
3.793756231426921e-52,-0.35892130596591776,0.158,0.215,9.897530632169695e-48,SEMA6A-AS1
3.864816469365639e-52,0.2773430878974019,0.285,0.219,1.0082919686928016e-47,PRKAB2
4.9101015291233834e-52,-0.39501802232224303,0.061,0.103,1.2809963879329996e-47,THOP1
4.952793601799525e-52,0.2666542359488684,0.341,0.27,1.292134322773478e-47,NRDE2
5.259562543096895e-52,-0.4034348498491045,0.114,0.165,1.372167271868549e-47,SERINC2
5.475589023366638e-52,0.33297020322517623,0.17,0.118,1.4285264203061222e-47,MXI1
6.449272797134627e-52,-0.31915513428738285,0.153,0.21,1.682550780044453e-47,RAI1
6.500569276940833e-52,-0.2785047820896097,0.435,0.485,1.695933518661094e-47,NBPF12
6.633131159251942e-52,0.21329754707883664,0.694,0.608,1.730517588137239e-47,DHTKD1
7.17664499818092e-52,0.3464934435364404,0.163,0.113,1.8723149135754202e-47,GREB1
8.343025615769612e-52,0.22722526998807635,0.451,0.377,2.1766119528981341e-47,ACVR1
9.946181526476271e-52,-0.3597280593741743,0.106,0.156,2.594859298442394e-47,FTL
1.1569665367723703e-51,-0.21814743482515375,0.462,0.525,3.018409997785437e-47,EPAS1
1.1884093905985004e-51,-0.3158902770605647,0.244,0.307,3.1004412591324276e-47,SERGEF
1.2672898206051444e-51,-0.2558330116985057,0.349,0.415,3.3062324129767615e-47,LMBR1
1.4736735047445416e-51,-0.14003912180302724,0.812,0.831,3.844666806528035e-47,FTCD
1.749876204699193e-51,0.28840732710066463,0.293,0.228,4.565252030439725e-47,AGAP9
1.9793737443842404e-51,0.4099854472094,0.293,0.233,5.163988161724044e-47,PTPN12
2.0756236921366815e-51,-0.3413850550737041,0.17,0.228,5.415094650415388e-47,CRY1
3.194266415845053e-51,-0.31642312673850315,0.187,0.247,8.333521652298159e-47,ZC3H3
3.238482067721821e-51,0.3580382341866699,0.149,0.102,8.448875866479458e-47,CCDC82
4.4466634420018625e-51,-0.3291121357905007,0.118,0.17,1.160090025383866e-46,OSBPL1A
6.590428516583703e-51,0.24037304358369593,0.349,0.278,1.7193768956915223e-46,FIGN
1.0209244189014945e-50,-0.4545487986702861,0.091,0.137,2.6634897164721092e-46,ADCY10
1.2067015478005462e-50,0.22910263773882766,0.388,0.314,3.148163668056845e-46,SCFD1
1.3437111633833557e-50,-0.3427295545598471,0.314,0.371,3.505608054150837e-46,GALM
1.364890874467607e-50,-0.45132753160073147,0.07,0.112,3.56086380239854e-46,EYS
2.2098160725710984e-50,0.3653208541105346,0.152,0.105,5.7651891517307385e-46,AMMECR1
2.512146182972116e-50,-0.10436266352735313,0.7,0.742,6.553938176755953e-46,ITIH3
2.847550298970439e-50,-0.39151362589324923,0.087,0.132,7.428973974983979e-46,KLRD1
2.953616560777378e-50,0.24741299010995332,0.379,0.308,7.705690245412102e-46,PRDX6
4.850263366398705e-50,0.3422292477572555,0.255,0.196,1.2653852096597582e-45,ATAD2
4.857402816915543e-50,0.26021220879622275,0.333,0.265,1.2672478209050959e-45,CYP8B1
5.150158352607295e-50,-0.2854556075978958,0.231,0.294,1.3436248126117171e-45,VOPP1
5.999778355099367e-50,-0.25077733020564885,0.427,0.486,1.565282175061874e-45,BABAM2
1.0885638594546865e-49,-0.4295315084287765,0.179,0.233,2.839954252931332e-45,Z93930.2
1.8205754454727933e-49,-0.3450459832414803,0.082,0.128,4.7496992796939706e-45,CHMP4B
2.263363048988819e-49,0.21981350009529738,0.485,0.405,5.90488785850693e-45,PHF8
2.3928624964935736e-49,-0.1926479742792249,0.567,0.612,6.242738967102084e-45,CDC14B
3.029016929069671e-49,-0.2498966674010099,0.148,0.204,7.902402266249865e-45,LITAF
3.2934992841575017e-49,-0.2600656369129346,0.192,0.253,8.592410282438507e-45,CFAP97
4.4474223155752926e-49,0.301066233932779,0.187,0.134,1.160288007910438e-44,CAPS2
1.029854104858944e-48,-0.22084475375017784,0.472,0.53,2.686786374166499e-44,EXOC6B
1.1836356514650655e-48,-0.26288116471331247,0.322,0.385,3.0879870511072093e-44,STK24
1.62481492598692e-48,-0.3000372541681591,0.102,0.151,4.2389796604072757e-44,EZR
2.1719193181422216e-48,0.27939761061446,0.142,0.095,5.666320309101242e-44,EFCAB13
3.781466327680084e-48,-0.2309873185250712,0.491,0.569,9.865467502284572e-44,CRP
5.3576261377974574e-48,-0.15779141275814812,0.683,0.693,1.3977510830899786e-43,RAPH1
5.503522911648908e-48,-0.27926924022114175,0.336,0.396,1.4358140924200838e-43,BANP
5.524364379625014e-48,-0.25601395360811613,0.373,0.435,1.4412514230003699e-43,RAI14
6.472543221419877e-48,-0.18039406440689082,0.566,0.616,1.6886218010362317e-43,RALGPS2
6.709774712341219e-48,0.2745844489929209,0.354,0.289,1.7505131247027005e-43,RIOK3
7.320044948996369e-48,-0.1547139262093426,0.675,0.686,1.9097265267436625e-43,HGD
8.296364784601643e-48,0.21992153154662086,0.33,0.263,2.1644386086547227e-43,KLC4
1.0919880301471032e-47,-0.15015382716349723,0.706,0.729,2.8488875718507775e-43,PCK1
1.1115410817533073e-47,-0.40740302525738814,0.114,0.163,2.8998995281862035e-43,STK19
1.1296676984835468e-47,-0.37494974999839337,0.08,0.123,2.9471900585737254e-43,PHTF1
1.204460243327947e-47,0.2644010286829799,0.273,0.212,3.142316328818281e-43,MT1G
1.2888838441086344e-47,0.32177119197133,0.119,0.078,3.362569060895016e-43,IDNK
1.3899469028667753e-47,-0.35115445817822333,0.37,0.411,3.62623247488913e-43,TM4SF4
1.4413824654417817e-47,-0.18136838782573492,0.544,0.601,3.760422714091064e-43,PITPNC1
1.6244953900377083e-47,0.37620421544963834,0.189,0.138,4.238146023069378e-43,EPN1
2.0818729129324692e-47,0.30654461567753055,0.366,0.301,5.431398242549519e-43,CWF19L2
2.228241084674226e-47,0.27593341659321713,0.374,0.307,5.8132581658065886e-43,AKAP7
2.8307131757638295e-47,-0.2788691850132966,0.215,0.276,7.385047604250254e-43,APOA2
3.800534258492122e-47,-0.3778058531330759,0.181,0.235,9.915213826980097e-43,CTXND1
4.0423625436363526e-47,0.27042569211134815,0.188,0.135,1.0546119640092881e-42,ACAA2
5.599002419194493e-47,-0.3863143061648935,0.123,0.172,1.4607237411436513e-42,SLC16A1-AS1
5.690412692425373e-47,-0.22400734203241707,0.423,0.487,1.4845717673268554e-42,ARL15
1.0278900551491073e-46,0.36286024452776977,0.144,0.099,2.6816623648785063e-42,ARSD
1.1367143715954546e-46,0.1905374383801992,0.457,0.382,2.9655741240553817e-42,GLYATL1
1.197777259560709e-46,0.18980447776581721,0.632,0.572,3.124881092467934e-42,SLC1A1
1.4181216560386601e-46,-0.224128525165037,0.465,0.519,3.6997375884392606e-42,IBTK
2.1154237342391867e-46,-0.3750461750328369,0.096,0.141,5.5189289802566146e-42,DTX1
2.1307136711776753e-46,0.22399765804450372,0.518,0.45,5.5588188967354374e-42,TANK
2.6425442178564866e-46,0.20189804560413827,0.463,0.389,6.894133609965788e-42,FNIP2
2.862971625041644e-46,0.3277735537912059,0.109,0.07,7.469206672571145e-42,CFAP161
3.0173815566401657e-46,-0.3293381642806137,0.17,0.225,7.872046743118529e-42,ENO1
3.4638489247526634e-46,-0.346294953067535,0.093,0.138,9.036835459787223e-42,ATP1A1
3.631402337767314e-46,0.26938449296627154,0.298,0.236,9.473965559001146e-42,RPS9
5.216173166109838e-46,0.2507294859579724,0.676,0.617,1.3608474173063957e-41,SRSF11
6.499355049940404e-46,-0.27843436412183353,0.247,0.309,1.695616738978952e-41,NPC1L1
7.18799767841173e-46,-0.34803904614814374,0.106,0.153,1.8752767143208362e-41,OTUD7A
8.43177532777254e-46,-0.3249061441762785,0.262,0.318,2.199765865262578e-41,F13B
1.0831507032468146e-45,-0.27366875858204986,0.304,0.363,2.8258318697006146e-41,KLHL5
1.3225576322182557e-45,0.2773353164614618,0.279,0.219,3.4504206066942073e-41,AGO4
1.3923108756500095e-45,0.32043766696087905,0.171,0.122,3.63239984348331e-41,PPP2R3A
2.600552279496895e-45,0.2686911786239201,0.308,0.246,6.784580841979449e-41,LINC00623
4.3607322340240634e-45,0.23772694770939273,0.328,0.264,1.1376714325345379e-40,TAB2
5.3771512148754685e-45,0.3744577443744339,0.143,0.099,1.402844980448861e-40,PKN2-AS1
6.895173928235689e-45,0.38975898710671064,0.178,0.13,1.798881926137409e-40,EPB41L2
6.920071428172995e-45,-0.26556559428964466,0.212,0.27,1.8053774348960526e-40,CARS
8.44489784358377e-45,-0.14502743512433602,0.758,0.789,2.20318939841257e-40,GMDS-DT
9.051627397940507e-45,-0.35226276521874134,0.126,0.176,2.361479071848699e-40,SLC6A12
9.729204335061916e-45,-0.09353813792698418,0.851,0.86,2.5382521189743035e-40,PAH
1.100388880988618e-44,-0.3127996724184625,0.227,0.282,2.8708045516112056e-40,TENT4B
1.2058390653301644e-44,-0.2564277711518125,0.309,0.368,3.145913537539866e-40,RHPN2
1.2242790588136634e-44,-0.11900391839958879,0.747,0.748,3.1940216365389665e-40,MBNL2
1.3315622802257862e-44,-0.23520927253434826,0.417,0.476,3.4739128328810537e-40,PRKN
1.3550567598171892e-44,-0.27906661168484526,0.303,0.362,3.535207580687065e-40,PEBP1
1.4187327871225139e-44,0.24496326856884953,0.442,0.372,3.701331968323926e-40,TAX1BP1
1.8715315359389253e-44,0.20152208144457573,0.365,0.294,4.882638624111062e-40,ALDH7A1
1.8985665222124468e-44,-0.3933458672579462,0.158,0.209,4.953170199800052e-40,STYXL1
1.9562284858416285e-44,0.3319814527850562,0.205,0.153,5.103604496712225e-40,OLFM2
2.005183848561079e-44,0.24181705642286633,0.34,0.276,5.2313241425109986e-40,NOTCH2
2.6834023286870687e-44,-0.37905877251613296,0.142,0.191,7.0007283353116935e-40,AC073332.1
2.7542828729774676e-44,-0.2535566695234547,0.324,0.384,7.185648587310915e-40,ASAP1
3.141844178881982e-44,0.2273957180762034,0.205,0.151,8.196757278285203e-40,DDB2
3.1720413444379426e-44,0.14024630207259126,0.818,0.776,8.275538663504148e-40,ABCA1
4.0958470752495686e-44,0.32272707864645245,0.317,0.26,1.06856554346186e-39,DOPEY2
4.3539262826732206e-44,-0.3792510736672636,0.106,0.152,1.1358958278866165e-39,ARNTL2
4.3600150653749526e-44,0.31657176105115004,0.227,0.174,1.1374843304056714e-39,PCK2
4.4532017157618446e-44,0.19556958096276955,0.83,0.775,1.1617957956251076e-39,CALD1
4.548020890262074e-44,-0.4153101656376794,0.063,0.1,1.1865331700604725e-39,LINC02198
4.875939647544382e-44,-0.34785979167348224,0.14,0.19,1.2720838946478539e-39,SEC14L4
5.584374638350312e-44,0.14258261317858945,0.768,0.701,1.456907499399213e-39,SULT2A1
5.632475405384579e-44,-0.3613716404050422,0.165,0.217,1.4694565085107827e-39,LDHA
6.106219976550137e-44,-0.0977018518483822,0.782,0.823,1.5930517296821652e-39,FGA
6.653880142718765e-44,0.20301870772893282,0.562,0.49,1.7359307904338987e-39,MDN1
7.155486478974681e-44,-0.29110599118452907,0.309,0.366,1.8667948674997045e-39,COQ8A
7.208178857624595e-44,0.24764886147063936,0.266,0.208,1.8805417821656804e-39,STOM
8.639283635111293e-44,0.200517775506126,0.569,0.511,2.2539027075641853e-39,SAMD4A
1.0648297446156747e-43,0.23430005482116145,0.332,0.268,2.7780343207278336e-39,PUS10
1.0672605458639738e-43,0.22962458864438495,0.377,0.311,2.7843760381045212e-39,CEP70
1.605058486793554e-43,-0.33667403342507507,0.191,0.245,4.1874370861957027e-39,MAP3K14
1.690307679262317e-43,-0.3135610089523131,0.093,0.137,4.4098437044274585e-39,TKT
2.1683698918184967e-43,0.3480685402364698,0.225,0.174,5.657060210765276e-39,PCYT2
2.2675373245513595e-43,-0.38537052464268884,0.094,0.137,5.915778126022042e-39,DOCK6
2.74709062888799e-43,-0.17763043362756148,0.64,0.698,7.166884741705877e-39,CFHR3
3.5362887224183085e-43,0.20873930948925734,0.241,0.183,9.225823647917125e-39,KCNN2
3.6793444299279384e-43,0.2846603840840507,0.198,0.147,9.599041683238999e-39,LMCD1-AS1
4.096491693949955e-43,0.2257343851486442,0.326,0.261,1.0687337180346037e-38,LINC00894
4.174145676644031e-43,0.17958415136374417,0.757,0.667,1.0889928655796614e-38,IL6R
4.356478165500248e-43,0.14811363983544115,0.585,0.493,1.1365615885973597e-38,HNMT
4.395814510096302e-43,-0.3839847391589688,0.08,0.12,1.1468240475390242e-38,AC092378.1
6.133810108668701e-43,0.676645327840309,0.261,0.216,1.6002497192505774e-38,CLPTM1L
7.638008427168533e-43,-0.37759254498626027,0.173,0.223,1.9926800185639985e-38,CROT
7.92546678508293e-43,-0.31649669096443,0.184,0.237,2.0676750295602857e-38,IRAK2
1.3230310844630114e-42,0.18776237566149717,0.623,0.554,3.4516557962555507e-38,USP15
1.4321290682813695e-42,-0.13698335297395475,0.725,0.764,3.736281526239265e-38,SND1
1.5064699234413834e-42,-0.2293852368152765,0.492,0.539,3.930229383266225e-38,PALM2-AKAP2
1.5385323446094546e-42,-0.3580681873237994,0.088,0.131,4.013877033851606e-38,HIC2
1.5827308602521878e-42,-0.28084021975199314,0.348,0.403,4.1291865413119327e-38,SRSF5
2.1938577540222826e-42,-0.15479785879647967,0.304,0.372,5.723555494468733e-38,GLT1D1
2.2776559942816208e-42,0.18186823038944105,0.694,0.638,5.942176723481321e-38,BPTF
2.4324229436004393e-42,-0.35625523088479927,0.098,0.142,6.345948217559186e-38,CALCB
2.4400674198862502e-42,0.18338132240332194,0.435,0.362,6.365891891741238e-38,USO1
2.4998657018051704e-42,-0.47323136408916344,0.072,0.11,6.521899629439509e-38,AC092674.1
2.7093734577316685e-42,-0.12302411273166167,0.621,0.674,7.06848441387615e-38,SLC28A1
2.814294988388227e-42,-0.3308320589533076,0.222,0.277,7.342214195206046e-38,RBCK1
4.604071408688635e-42,0.1477989124359721,0.745,0.697,1.2011561898127781e-37,STRN3
5.704216660240159e-42,-0.281121396411133,0.111,0.158,1.4881730844900551e-37,CFB
5.780889053290067e-42,-0.3554137398905177,0.165,0.215,1.5081761451128455e-37,CCDC73
6.125106470278499e-42,0.10100204286888914,0.905,0.884,1.5979790270309576e-37,PCCA
6.92681302097919e-42,0.33274814989178525,0.167,0.121,1.8071362490432608e-37,SEPHS1
6.977495918308396e-42,-0.42089940308161045,0.209,0.256,1.8203589101274773e-37,LTBP1
7.031527202327266e-42,-0.07459191600202231,0.848,0.817,1.8344551318151606e-37,CPS1
7.031744937812693e-42,0.39627053340622553,0.153,0.11,1.8345119368259535e-37,CCDC68
7.10811664979284e-42,-0.37439027501316935,0.154,0.203,1.8544365527644539e-37,DOK6
7.274847828848823e-42,0.17697577161057088,0.526,0.454,1.8979350500683695e-37,KANSL1L
7.751045379040609e-42,0.24710239817042012,0.126,0.086,2.0221702289379046e-37,AL161645.1
1.015281764565572e-41,-0.2644418958277086,0.19,0.243,2.6487685955751208e-37,RCAN1
1.0867329168816146e-41,-0.4836419351475889,0.1,0.142,2.8351775068524446e-37,PKD1L3
1.091047879080549e-41,-0.18461762662201486,0.465,0.523,2.846434811733244e-37,EEPD1
1.1320519359943938e-41,-0.3413526238902036,0.07,0.109,2.9534102958157738e-37,MAFG
1.2834930933197035e-41,-0.3060123150459011,0.245,0.299,3.3485051311617743e-37,FOXK1
1.5632999707137658e-41,-0.35368556882158275,0.284,0.332,4.078493293595144e-37,FABP1
1.6088339141360987e-41,-0.25228307232142944,0.235,0.291,4.1972867985896675e-37,MAD1L1
1.6860293102659974e-41,0.4754524005112899,0.118,0.08,4.398681867552961e-37,FAM83G
2.0104118612330634e-41,-0.3119030123681663,0.222,0.276,5.244963504770939e-37,KALRN
2.622249530613612e-41,-0.3774343264417328,0.102,0.146,6.841186800417852e-37,ASMTL-AS1
2.836103495405322e-41,-0.27008261080778795,0.335,0.388,7.399110409162945e-37,CEBPD
2.924252597156403e-41,0.2430881138489922,0.229,0.175,7.62908260072134e-37,SERTAD2
3.3605755504293666e-41,-0.2566956510046605,0.234,0.291,8.767405553515175e-37,NUTM2A-AS1
4.1980582361352697e-41,-0.1538286576633616,0.461,0.521,1.0952314132253306e-36,SNED1
5.142881557754439e-41,0.1900651821479229,0.416,0.347,1.3417263696025555e-36,MAOA
5.682868560205597e-41,-0.1665837547835634,0.641,0.671,1.4826035786720381e-36,SLC41A2
5.738779421691492e-41,0.24010535485187345,0.355,0.294,1.4971901633250934e-36,RASAL2
6.395632960525867e-41,0.18869389705175593,0.498,0.426,1.6685566830715937e-36,CDH2
8.371786518273986e-41,0.19756579687745657,0.367,0.303,2.1841153847525002e-36,RABEPK
8.839087641175509e-41,0.1715401508624757,0.56,0.491,2.3060295747062783e-36,F11
9.118155262731224e-41,-0.2716810289015652,0.063,0.101,2.3788355264939488e-36,THRSP
9.165459607272009e-41,0.19898523850046418,0.528,0.463,2.3911767569411945e-36,ZFAND6
9.810899532014875e-41,0.2293955092680232,0.411,0.346,2.5595655789073608e-36,MPHOSPH9
1.1711123790757306e-40,-0.18041456153649904,0.582,0.628,3.0553150857706735e-36,ADAMTSL3
1.3503733129023572e-40,0.18005296141403232,0.619,0.559,3.52298893603096e-36,REV3L
1.6177341131338233e-40,0.3031139502363256,0.178,0.132,4.2205065277548316e-36,OLMALINC
1.820279792269999e-40,-0.38955676597905087,0.098,0.139,4.748927950053201e-36,MTHFD1L
2.368372213643845e-40,0.15938611125837948,0.672,0.611,6.178846268175427e-36,PROX1
3.0528389020682946e-40,0.21025821847976656,0.404,0.34,7.964551411605974e-36,AL033504.1
3.297897307551762e-40,-0.15129545183980464,0.266,0.327,8.603884285671793e-36,NCOR2
3.6069628495700274e-40,0.22670572404972134,0.43,0.365,9.410205378243244e-36,CLINT1
3.6329534656944588e-40,-0.2686033640250568,0.297,0.351,9.478012296650274e-36,ANTXR2
4.1076231289133066e-40,0.21757451037060516,0.398,0.334,1.0716377981021926e-35,HOOK3
4.598250390115982e-40,-0.19698848756193085,0.463,0.515,1.1996375442773585e-35,TANGO6
5.809490095986231e-40,-0.23097378292710508,0.401,0.453,1.515637871141848e-35,CYTH1
6.329149097242599e-40,-0.2859806131325555,0.203,0.256,1.6512117079796217e-35,ENSA
7.209094497647863e-40,0.1561513462802963,0.704,0.65,1.880780663491351e-35,ZHX3
7.92463233083402e-40,-0.22395443250811586,0.414,0.467,2.0674573287912874e-35,DTNB
8.305523380818304e-40,-0.2975802809404853,0.269,0.322,2.1668279948216873e-35,PTGES3
9.940715194019842e-40,0.22822843608259102,0.362,0.299,2.593433186967837e-35,LNX2
1.2132963128620609e-39,-0.1189747167749512,0.771,0.84,3.1653687506258305e-35,FGL1
1.3328219762107894e-39,-0.264240182565445,0.375,0.427,3.477199253736328e-35,FARP2
1.5593246673561837e-39,0.1666379711325211,0.604,0.537,4.0681221246655477e-35,SLC2A2
1.881787816913564e-39,0.2504573393927978,0.103,0.067,4.909396235545797e-35,ARL17A
2.035433505857392e-39,-0.17311682367391726,0.577,0.623,5.31024247343135e-35,C4orf19
2.4086750854429247e-39,0.20642516458335947,0.375,0.313,6.283992430412047e-35,KANTR
2.500475003636059e-39,0.2849695243543089,0.26,0.206,6.523489236986114e-35,SLC25A30
3.1493619714000555e-39,-0.23330837077424482,0.284,0.341,8.216370447185605e-35,SLC25A15
3.158479414968712e-39,0.20380874705391427,0.364,0.3,8.240156945711874e-35,SLC25A37
3.3145048589312763e-39,-0.17076302245501748,0.566,0.594,8.647211726465807e-35,GDA
3.4037597424631085e-39,-0.23035485528602972,0.165,0.217,8.880068792112004e-35,DAG1
4.3347103033905454e-39,-0.19909898549175015,0.491,0.549,1.1308825710515595e-34,MT2A
4.502728412822835e-39,0.16549509234474116,0.682,0.633,1.1747168156213494e-34,GLUD1
4.778175482141952e-39,0.24507142691553452,0.278,0.221,1.2465782015360139e-34,SECISBP2L
4.9202211872475024e-39,0.27810187065404124,0.107,0.071,1.283636505541001e-34,LINC00240
5.006327174147668e-39,-0.381253592167061,0.139,0.184,1.3061006964633851e-34,ADARB1
7.431465738826556e-39,0.17397220639458688,0.371,0.303,1.9387950966024603e-34,CLDN14
7.490930269026774e-39,-0.1329804870945851,0.662,0.696,1.954308797886395e-34,DENND4A
7.524816745816591e-39,-0.24999717567433866,0.109,0.154,1.9631494408160903e-34,BHLHE40
8.597537836123375e-39,-0.29456543821422854,0.315,0.362,2.2430116460662274e-34,LINC01482
8.7330018924304e-39,0.26691226718956873,0.217,0.167,2.278352863716167e-34,DBT
1.3221691765567856e-38,-0.338838795843446,0.198,0.248,3.449407164718998e-34,LINC02015
1.5283655741212645e-38,-0.5048600657138982,0.108,0.148,3.987352946324967e-34,PGGHG
1.7488922507890935e-38,-0.23877621106272784,0.3,0.357,4.562684993083666e-34,SCN8A
2.2297316014043188e-38,0.24322164550154968,0.152,0.109,5.817146774903727e-34,HMCN1
2.342341277560341e-38,0.13293043549254774,0.755,0.725,6.110934159027174e-34,LARP1B
2.752908484895713e-38,-0.15939846371647912,0.621,0.658,7.182062946244425e-34,PDIA5
3.9350145186601355e-38,-0.18285429027525602,0.344,0.401,1.0266059377732427e-33,AAK1
4.0488207812027715e-38,0.29769290160035955,0.163,0.119,1.056296853607991e-33,NAT2
4.1456301454056817e-38,-0.3000417347295192,0.068,0.104,1.0815534486348882e-33,PLIN3
4.311464079920985e-38,-0.2507084643040104,0.257,0.312,1.1248178638105858e-33,EIF5
4.6803254128152527e-38,-0.4387345278667023,0.101,0.141,1.2210500969493712e-33,SLC5A6
7.95380613355289e-38,0.2810984431733137,0.235,0.184,2.0750684821826134e-33,KDM8
8.248501235248214e-38,0.2576098926752355,0.149,0.107,2.1519514872639065e-33,AC242426.2
1.3593724181789546e-37,0.43986512919002396,0.112,0.077,3.546466701787075e-33,ARID3A
2.307846132277107e-37,-0.4377767189777879,0.144,0.187,6.020939774497745e-33,HRG
2.5208781558068327e-37,0.1536319204345081,0.681,0.627,6.576719020684446e-33,SMOC1
3.4257074170841142e-37,0.2182284498337803,0.148,0.106,8.937328080430745e-33,CU633967.1
3.7564934644374745e-37,0.14131362011348736,0.678,0.628,9.800315799370927e-33,BCKDHB
3.8314531875236904e-37,0.21310501584541197,0.433,0.369,9.995878220930556e-33,GOLIM4
3.8640585089399994e-37,0.29114474136667057,0.221,0.173,1.0080942243973565e-32,AC112206.2
4.304358626712076e-37,-0.12508925672180776,0.648,0.687,1.1229641221229134e-32,ABCC6
4.380056564016292e-37,0.206517297270835,0.353,0.291,1.1427129569862104e-32,SLAIN2
8.531673507582963e-37,-0.350643354380749,0.097,0.136,2.2258283013933192e-32,CHCHD6
9.279749229334817e-37,-0.21135503191894078,0.195,0.247,2.4209937764411605e-32,ITIH4
1.0636169360793206e-36,0.1448962058434491,0.572,0.514,2.7748702245373396e-32,SAA1
1.2508772074879937e-36,-0.14044807928179048,0.596,0.635,3.263413546615427e-32,NF1
1.887005945101743e-36,-0.341460552131962,0.073,0.108,4.923009810175937e-32,ETNPPL
1.8956506960558572e-36,0.2597245918493976,0.407,0.348,4.945563100940126e-32,HMGB1
1.9344581452558694e-36,-0.1936478729009281,0.28,0.336,5.046807855158038e-32,MGRN1
2.1438645727746323e-36,-0.35481071563416666,0.067,0.102,5.593128283911738e-32,VWCE
2.5086287733985403e-36,0.2712000741888345,0.115,0.079,6.544761606919451e-32,LINC02153
2.9496521206996572e-36,0.30771977859967636,0.106,0.072,7.695347417693336e-32,TMEM37
3.4118338561659364e-36,0.19538942280537364,0.633,0.576,8.901133347351312e-32,MYCBP2
4.3990363050298666e-36,0.20147825562306299,0.313,0.255,1.1476645816192419e-31,ADI1
5.229464932677235e-36,-0.15984451017130685,0.22,0.28,1.3643151062861638e-31,LINC01428
6.364781974033588e-36,-0.16775748230809157,0.534,0.58,1.6605079692056227e-31,UBE2H
7.246287956601222e-36,0.2539443943984856,0.123,0.085,1.8904840649976928e-31,SNAP25-AS1
8.589370234049991e-36,-0.2366901823792975,0.331,0.383,2.240880800361302e-31,CDR2
1.0574064704739323e-35,0.2697639887605976,0.143,0.103,2.7586677408194422e-31,SPATA1
1.2677572049113255e-35,0.17413829342260423,0.531,0.471,3.307451771893157e-31,AGO3
1.521637750411146e-35,0.141443302844528,0.846,0.764,3.969800727047638e-31,ABCB11
1.6339174918018753e-35,-0.15853068258579617,0.679,0.711,4.262727344361913e-31,ATRN
