p_val,avg_log2FC,pct.1,pct.2,p_val_adj,gene
3.441307820846133e-77,-0.36454427829780195,0.459,0.502,8.978027973805477e-73,AC139887.2
3.647802134524281e-77,0.31521234018720623,0.263,0.199,9.516750988760397e-73,CLTCL1
3.6931679213503044e-77,-0.17391960380014393,0.667,0.713,9.63510579001081e-73,MACROD2
4.3586824145869116e-77,0.2147653431323876,0.321,0.246,1.1371366551415795e-72,ESF1
5.334815738849522e-77,0.20561232435616622,0.47,0.386,1.3918000781084519e-72,ITSN2
6.2862892361956906e-77,0.3832094427655368,0.152,0.1,1.6400299988310937e-72,LINC01485
6.42453337022684e-77,0.30939493045693034,0.217,0.156,1.6760965109584804e-72,EXOC5
6.4771941683613e-77,-0.4177340211588181,0.135,0.19,1.6898351865837795e-72,BCAT2
7.868526942617711e-77,0.2764795622430949,0.177,0.12,2.0528199940595346e-72,CCND1
1.1045628812066992e-76,0.18047789627774075,0.647,0.563,2.881694100780158e-72,ZNF644
1.2714274049618538e-76,-0.12265074711917112,0.878,0.904,3.3170269568049806e-72,C5
1.378931917334988e-76,-0.4000352614130692,0.385,0.432,3.5974954791352503e-72,HSP90B1
1.4997915935599083e-76,0.24771349357141037,0.334,0.261,3.912806288438445e-72,PSMF1
1.5148236494985512e-76,-0.15199217422366107,0.778,0.79,3.9520234191767703e-72,IQGAP2
2.3509391966457514e-76,0.20857796981254773,0.46,0.379,6.1333652701291e-72,FBXW11
3.0376727198773045e-76,0.11620694765793671,0.858,0.789,7.9249843588879e-72,GMDS-DT
3.1609911995572126e-76,-0.4179466142702256,0.247,0.307,8.246709940524812e-72,PRODH2
3.6271833258523634e-76,0.3413431967940084,0.114,0.069,9.46295857881623e-72,RIOX2
3.646735045361769e-76,-0.2657497190446678,0.198,0.266,9.51396705984432e-72,MAN1C1
4.9075419247706474e-76,0.1907696382498835,0.557,0.473,1.2803286127534142e-71,PPP1R12B
5.338860032650305e-76,0.28399673824472993,0.272,0.204,1.392855193918138e-71,MCU
5.755505745455925e-76,0.299160373569326,0.209,0.149,1.5015538939319963e-71,DNAJC13
1.4887072019804562e-75,-0.3942965915376049,0.291,0.353,3.883888219246812e-71,ULK1
1.529341421898941e-75,0.17865997898527403,0.529,0.441,3.9898988355921475e-71,LARP4B
1.817823559356832e-75,0.32930215121984885,0.122,0.075,4.742519884006039e-71,TAF1B
1.9015286415476204e-75,0.1844646522528932,0.17,0.113,4.960898072933587e-71,GAS6
2.064323485018799e-75,0.3022574517941623,0.214,0.154,5.385613540065545e-71,AGTPBP1
2.6888358891536606e-75,0.26902858256929285,0.301,0.232,7.0149039512129855e-71,VRK2
2.915575911355311e-75,-0.38667225646506953,0.138,0.194,7.606445995134871e-71,PLA2G16
3.500578630148986e-75,0.15488120585732934,0.709,0.628,9.13265958819569e-71,ABCD3
4.022385039964417e-75,0.1886131002269978,0.506,0.42,1.0494000330763167e-70,ZFR
4.628883705999939e-75,0.3211860651152685,0.164,0.111,1.2076294700583241e-70,RAP2C
6.971745694851722e-75,-0.4572282949302293,0.084,0.13,1.8188587343298657e-70,AKNA
7.113887117071944e-75,0.2227500363374877,0.34,0.265,1.8559420099728995e-70,TPTEP2-CSNK1E
8.133229335222032e-75,0.332107608588627,0.16,0.107,2.121878201266076e-70,AP000311.1
1.3122473908109833e-74,-0.42605586473296575,0.257,0.317,3.4235222178867745e-70,ASPG
1.711413697792502e-74,0.3874274566721212,0.151,0.1,4.4649071961708584e-70,GPAT3
2.2910039865760512e-74,0.16677960393068011,0.697,0.615,5.97700030057826e-70,PUM2
2.414786307474796e-74,0.3617506752350028,0.108,0.065,6.299935997570996e-70,HES1
2.798667520698623e-74,0.27748994287334017,0.199,0.14,7.301443694750637e-70,SH3KBP1
3.64222534645043e-74,0.292658253613745,0.147,0.095,9.502201706354528e-70,ZNF160
4.779160739736901e-74,0.34160945937347265,0.114,0.07,1.2468352453899602e-69,GGT1
4.779706516712e-74,-0.41431939277364704,0.212,0.268,1.2469776331449937e-69,SAA2-SAA4
6.383225119413323e-74,0.2527725509237473,0.279,0.211,1.6653196014037417e-69,TMEM260
8.176669732727377e-74,0.31059370355568783,0.153,0.101,2.1332113665712454e-69,BCLAF3
8.27809454921206e-74,0.41258972631485724,0.109,0.066,2.1596720869439344e-69,NCEH1
1.057888546893629e-73,0.18869312840530872,0.435,0.353,2.759925429990789e-69,FAM120A
1.3556230339030985e-73,-0.32289447587924325,0.47,0.515,3.536684933149794e-69,DHRS3
1.423815879354269e-73,-0.41415839543149047,0.078,0.123,3.7145932476473527e-69,NAGS
2.1586508797506167e-73,-0.4334550960305078,0.308,0.365,5.631704280181384e-69,CLUH
3.0627185418364194e-73,0.14837691761145774,0.664,0.577,7.990326403797034e-69,SCMH1
3.0696800823881734e-73,0.13636421737392296,0.751,0.664,8.008488366942506e-69,FYB2
3.597577789470847e-73,0.17189577886565416,0.599,0.515,9.385720694950494e-69,RAD23B
3.974057790004204e-73,0.3588106813610885,0.116,0.072,1.0367919368341968e-68,SINHCAF
5.982187795657336e-73,0.31967464224300435,0.136,0.088,1.5606929740090423e-68,CBWD2
6.657894574823055e-73,0.3104755328992952,0.217,0.157,1.7369781156255867e-68,NPTN
7.515050491275423e-73,0.23737988706145052,0.404,0.329,1.9606015226688452e-68,SUCLG2-AS1
9.292027361337787e-73,0.18561946117581477,0.592,0.512,2.4241970182994154e-68,IL6ST
9.471059882494331e-73,-0.27170957366454507,0.553,0.594,2.470904812743946e-68,EPHX2
9.770424366660343e-73,0.26283557484311015,0.193,0.135,2.549006013018017e-68,CYP2J2
1.185185668751335e-72,-0.4409810667593066,0.117,0.168,3.092030891205358e-68,ST3GAL4
1.3607447820536337e-72,0.19895612098903548,0.426,0.345,3.550047061899725e-68,ANKIB1
1.4665740595509603e-72,0.21318830164152514,0.42,0.342,3.8261450639625e-68,CCDC50
1.577421712497496e-72,0.31520639861863464,0.17,0.116,4.115335505734717e-68,EIF2A
1.675338070696171e-72,-0.39438384525561476,0.15,0.205,4.3707894926392404e-68,SH3BP2
1.8446776453817048e-72,-0.39086514961128094,0.067,0.109,4.81257950903633e-68,FOS
1.9087848803029946e-72,0.33197038752158003,0.14,0.091,4.9798288742224825e-68,MED6
2.590151378148474e-72,-0.2212182150575488,0.665,0.687,6.757445930451554e-68,ABCC6
6.722744476696793e-72,0.2804353927408887,0.258,0.195,1.7538968065254264e-67,MIER1
7.154441904678282e-72,0.3171612904203809,0.168,0.115,1.866522348511517e-67,MGAT4A
8.668753376789721e-72,0.1295311035739573,0.604,0.511,2.2615910684706703e-67,DOCK1
9.509986309428572e-72,0.21957334582158605,0.387,0.311,2.48106032826682e-67,CEP70
1.0247222294612225e-71,-0.36507136502972104,0.078,0.122,2.6733978244413834e-67,SCG5
1.0937066245159408e-71,0.16532323123323667,0.514,0.43,2.853371212699638e-67,TAF1D
1.3489984457986477e-71,0.25851721671489103,0.275,0.21,3.519402045244092e-67,DHX32
1.48339425462386e-71,0.27547230299394965,0.275,0.21,3.8700272708881884e-67,PIK3C3
1.6911953656962381e-71,0.21583018538014642,0.397,0.32,4.412159589564916e-67,WDR26
1.7622686829577799e-71,-0.4518634370890353,0.209,0.266,4.597582766968552e-67,NACC2
1.8180656077080127e-71,0.15872635752513287,0.567,0.484,4.7431513639494343e-67,ASPH
1.8578639270057142e-71,0.20693285170606135,0.406,0.327,4.8469811991652075e-67,NLK
1.94208539278144e-71,-0.32577687542761746,0.32,0.385,5.0667065812274984e-67,IGF1
4.142418612199627e-71,0.15522855610346653,0.692,0.606,1.0807155917367606e-66,PTK2
4.387231983713065e-71,-0.1068107178957518,0.858,0.788,1.1445849522309016e-66,ACSM2A
4.543708703266595e-71,0.3423692413004087,0.116,0.072,1.185408163595222e-66,AC058822.1
4.906333736472969e-71,-0.3626152256217805,0.195,0.253,1.2800134085084329e-66,CNGA1
6.2597911709496855e-71,-0.4729910300054063,0.284,0.336,1.6331169185890635e-66,MLXIP
6.455875614527631e-71,-0.5100440619266664,0.106,0.153,1.6842733890741137e-66,OLFM2
7.34250974529258e-71,0.3143981323439897,0.159,0.108,1.915587367449381e-66,GALNT10
7.372076374062432e-71,0.2634892637260262,0.328,0.26,1.923301005229148e-66,SS18
7.96739947979123e-71,0.24577833816068706,0.265,0.2,2.078614850282734e-66,POLR3B
9.382111670713599e-71,-0.321206939492824,0.282,0.344,2.4476991137724706e-66,GRHPR
1.2555693238907463e-70,0.22948109444041642,0.361,0.287,3.275654809098568e-66,CXADR
1.2721445982851306e-70,-0.18701508701871172,0.62,0.698,3.318898042466077e-66,CFHR3
1.321827497141458e-70,-0.4426156042421103,0.178,0.233,3.44851575729235e-66,Z93930.2
2.390980474663011e-70,0.1743948597260912,0.638,0.559,6.237828960348329e-66,ZSWIM6
3.22776396577772e-70,0.21822387785525166,0.413,0.338,8.420913410317494e-66,MYO5B
3.5984741998108895e-70,0.1745589152013502,0.506,0.414,9.38805933988663e-66,ALDH1A1
3.92995256322143e-70,0.2774042133213863,0.278,0.214,1.025285324218839e-65,HMG20A
4.072702405606902e-70,0.31546994579817245,0.171,0.119,1.0625273305987846e-65,WDR41
4.290753209175164e-70,0.22417295607084875,0.381,0.307,1.1194146047417086e-65,RANBP9
4.986264266578865e-70,0.3123700453434415,0.145,0.096,1.3008664845077602e-65,FAM3C
5.994325981386713e-70,0.26581257399606995,0.259,0.195,1.5638597052839796e-65,CWC27
9.61036459462678e-70,0.30608459309198044,0.205,0.148,2.5072480190921808e-65,SGPL1
9.916996390778352e-70,0.24798255139548098,0.249,0.186,2.5872451883901644e-65,CEP83
1.2211984548210082e-69,0.33159556055791306,0.12,0.075,3.185984648782528e-65,IFT122
1.2246197422476958e-69,0.250847741838347,0.255,0.191,3.1949104455500133e-65,SMARCAD1
1.2299276509186487e-69,0.2618956855375505,0.137,0.089,3.2087582484816626e-65,FGFR2
1.801549376351959e-69,0.28907921136334913,0.245,0.184,4.7000621679646265e-65,TBK1
1.892442727502081e-69,0.14389349811042554,0.702,0.617,4.937193831780179e-65,TAOK3
1.9396241203285413e-69,0.2398764985527455,0.381,0.31,5.060285367525131e-65,CHIC2
1.974047811809847e-69,0.22594150122529166,0.416,0.341,5.15009333623071e-65,LMBRD1
2.1366953702540236e-69,0.3177845342331391,0.175,0.122,5.574424551455722e-65,PPP2R3A
2.6658771795887686e-69,-0.4591801063995029,0.443,0.463,6.9550069738291386e-65,CREB3L3
3.669835606360929e-69,-0.1482042335327043,0.599,0.722,9.574234113435029e-65,ESR1
4.494514161015659e-69,-0.27347616786421614,0.493,0.547,1.1725737994673752e-64,ARGLU1
4.5520159481696507e-69,-0.22020123727259117,0.509,0.568,1.1875754407179801e-64,MAGI2
5.922255116715284e-69,-0.2083433036825187,0.608,0.654,1.5450571373998503e-64,HPD
6.625594585959834e-69,-0.3334508042472153,0.316,0.376,1.728551371531061e-64,HABP2
7.579003809516459e-69,-0.4700201124309633,0.125,0.175,1.977286303864749e-64,PTMA
7.683270640825502e-69,-0.3716479550667635,0.255,0.314,2.0044884774849653e-64,FAM102A
8.284304044523204e-69,0.33434120764200825,0.115,0.072,2.1612920821756586e-64,CSGALNACT2
8.869435618419372e-69,0.19901881647114422,0.471,0.391,2.31394705848943e-64,DAAM1
1.0078674535093752e-68,0.21456494454429187,0.411,0.336,2.629425399460609e-64,COL4A3BP
1.3726694405879977e-68,0.28241032874666816,0.114,0.071,3.581157303550027e-64,CATSPER2
1.4567372972124063e-68,-0.3499342613107226,0.066,0.107,3.8004819346974466e-64,MAMDC2-AS1
1.478093076584396e-68,0.22909330236606906,0.345,0.274,3.856197027501031e-64,PDCD6IP
1.7577452911539802e-68,0.2712526940803677,0.283,0.218,4.585781690091619e-64,CNOT6L
1.7866947756658675e-68,0.20810915157577492,0.457,0.383,4.6613080002346816e-64,CCSER2
1.8031527341746231e-68,0.2924984677949847,0.188,0.134,4.704245168188174e-64,TMEM39A
